"Time","Timestamp","cpu_usage","memory_usage","bandwidth_inbound","bandwidth_outbound","tps","tps_error","response_time","Status"
"2023-09-08 04:08:15","1694120895000","16.2%","53.2%","2.83 GB/s","2.66 GB/s","2.20 req/s","0 req/s","1.38 s","0"
"2023-09-08 04:08:20","1694120900000","14.2%","56.2%","6.59 GB/s","5.82 GB/s","2.20 req/s","0 req/s","1.18 s","0"
"2023-09-08 04:08:25","1694120905000","11.8%","54.2%","6.25 GB/s","5.41 GB/s","2.40 req/s","0 req/s","1.09 s","0"
"2023-09-08 04:08:30","1694120910000","15.8%","54.4%","13.8 GB/s","11.9 GB/s","2.60 req/s","0 req/s","731 ms","0"
"2023-09-08 04:08:35","1694120915000","9.80%","54.0%","7.96 GB/s","6.84 GB/s","2 req/s","0 req/s","621 ms","0"
"2023-09-08 04:08:40","1694120920000","11.2%","54.0%","7.71 GB/s","6.78 GB/s","2.20 req/s","0 req/s","1.10 s","0"
"2023-09-08 04:08:45","1694120925000","16.0%","53.4%","5.83 GB/s","5.18 GB/s","3 req/s","0 req/s","1.35 s","0"
"2023-09-08 04:08:50","1694120930000","8.80%","53.7%","5.12 GB/s","4.40 GB/s","3.00 req/s","0 req/s","514 ms","0"
"2023-09-08 04:08:55","1694120935000","8.40%","53.1%","4.81 GB/s","4.35 GB/s","2 req/s","0 req/s","882 ms","0"
"2023-09-08 04:09:00","1694120940000","13.2%","53.3%","3.89 GB/s","3.36 GB/s","1.60 req/s","0 req/s","1.23 s","0"
"2023-09-08 04:09:05","1694120945000","12.6%","53.4%","2.46 GB/s","2.34 GB/s","1.40 req/s","0 req/s","1.60 s","0"
"2023-09-08 04:09:10","1694120950000","18.2%","56.0%","5.72 GB/s","5.07 GB/s","2.20 req/s","0 req/s","2.70 s","0"
"2023-09-08 04:09:15","1694120955000","10.2%","53.1%","3.41 GB/s","3.04 GB/s","2.60 req/s","0 req/s","807 ms","0"
"2023-09-08 04:09:20","1694120960000","14.6%","56.3%","5.56 GB/s","4.98 GB/s","3.20 req/s","0 req/s","1.47 s","0"
"2023-09-08 04:09:25","1694120965000","16.6%","53.4%","7.70 GB/s","6.85 GB/s","2.60 req/s","0 req/s","1.67 s","0"
"2023-09-08 04:09:30","1694120970000","16.4%","54.2%","9.76 GB/s","8.69 GB/s","2.60 req/s","0 req/s","1.99 s","0"
"2023-09-08 04:09:35","1694120975000","21.8%","52.7%","8.97 GB/s","7.67 GB/s","2.40 req/s","0 req/s","1.76 s","0"
"2023-09-08 04:09:40","1694120980000","7.60%","55.7%","5.43 GB/s","4.65 GB/s","2.40 req/s","0 req/s","332 ms","0"
"2023-09-08 04:09:45","1694120985000","5.80%","52.9%","3.24 GB/s","2.87 GB/s","2.60 req/s","0 req/s","699 ms","0"
"2023-09-08 04:09:50","1694120990000","13.8%","53.6%","7.85 GB/s","6.82 GB/s","1.60 req/s","0 req/s","1.50 s","0"
"2023-09-08 04:09:55","1694120995000","11.0%","52.9%","2.82 GB/s","2.62 GB/s","2.20 req/s","0 req/s","1.65 s","0"
"2023-09-08 04:10:00","1694121000000","14.6%","53.7%","10.5 GB/s","9.61 GB/s","2.60 req/s","0 req/s","2.02 s","0"
"2023-09-08 04:10:05","1694121005000","18.4%","53.8%","7.44 GB/s","6.15 GB/s","2.40 req/s","0 req/s","3.85 s","0"
"2023-09-08 04:10:10","1694121010000","24.4%","52.1%","7.15 GB/s","7.29 GB/s","3.80 req/s","0 req/s","3.42 s","0"
"2023-09-08 04:10:15","1694121015000","12.0%","57.9%","6.19 GB/s","4.25 GB/s","1.20 req/s","0 req/s","627 ms","0"
"2023-09-08 04:10:20","1694121020000","10.8%","55.9%","8.78 GB/s","7.57 GB/s","1.40 req/s","0 req/s","640 ms","0"
"2023-09-08 04:10:25","1694121025000","15.2%","52.9%","5.22 GB/s","4.64 GB/s","2.20 req/s","0 req/s","1.58 s","0"
"2023-09-08 04:10:30","1694121030000","14.6%","54.8%","7.74 GB/s","6.71 GB/s","2.40 req/s","0 req/s","763 ms","0"
"2023-09-08 04:10:35","1694121035000","10.4%","52.9%","2.62 GB/s","2.30 GB/s","1 req/s","0 req/s","700 ms","0"
"2023-09-08 04:10:40","1694121040000","11.0%","53.3%","3.11 GB/s","2.75 GB/s","2 req/s","0 req/s","868 ms","0"
"2023-09-08 04:10:45","1694121045000","12.6%","53.2%","1.35 GB/s","1.27 GB/s","1 req/s","0 req/s","1.09 s","0"
"2023-09-08 04:10:50","1694121050000","18.0%","53.3%","5.00 GB/s","4.46 GB/s","2.40 req/s","0 req/s","1.80 s","0"
"2023-09-08 04:10:55","1694121055000","17.4%","53.1%","11.5 GB/s","9.98 GB/s","2.60 req/s","0 req/s","1.02 s","0"
"2023-09-08 04:11:00","1694121060000","12.6%","53.6%","2.74 GB/s","2.49 GB/s","2.40 req/s","0 req/s","1.21 s","0"
"2023-09-08 04:11:05","1694121065000","7.20%","53.0%","3.89 GB/s","3.31 GB/s","1 req/s","0 req/s","169 ms","0"
"2023-09-08 04:11:10","1694121070000","12.2%","53.4%","4.30 GB/s","3.79 GB/s","1.40 req/s","0 req/s","1.04 s","0"
"2023-09-08 04:11:15","1694121075000","12.0%","54.4%","5.93 GB/s","5.25 GB/s","2.20 req/s","0 req/s","634 ms","0"
"2023-09-08 04:11:20","1694121080000","19.2%","54.7%","6.29 GB/s","5.45 GB/s","2.60 req/s","0 req/s","1.64 s","0"
"2023-09-08 04:11:25","1694121085000","16.8%","54.1%","5.73 GB/s","5.04 GB/s","3.20 req/s","0 req/s","1.47 s","0"
"2023-09-08 04:11:30","1694121090000","10.0%","53.2%","3.53 GB/s","3.09 GB/s","2 req/s","0 req/s","701 ms","0"
"2023-09-08 04:11:35","1694121095000","10.4%","53.0%","2.78 GB/s","2.54 GB/s","1.80 req/s","0 req/s","882 ms","0"
"2023-09-08 04:11:40","1694121100000","7.60%","53.4%","4.91 GB/s","4.21 GB/s","1.40 req/s","0 req/s","632 ms","0"
"2023-09-08 04:11:45","1694121105000","9.00%","53.1%","3.24 GB/s","2.91 GB/s","2.40 req/s","0 req/s","537 ms","0"
"2023-09-08 04:11:50","1694121110000","8.40%","53.8%","3.11 GB/s","2.77 GB/s","1.80 req/s","0 req/s","656 ms","0"
"2023-09-08 04:11:55","1694121115000","19.4%","55.3%","9.12 GB/s","8.06 GB/s","3.20 req/s","0 req/s","1.97 s","0"
"2023-09-08 04:12:00","1694121120000","12.2%","57.2%","6.51 GB/s","5.67 GB/s","2.20 req/s","0 req/s","870 ms","0"
"2023-09-08 04:12:05","1694121125000","6.60%","56.4%","6.11 GB/s","5.15 GB/s","1.20 req/s","0 req/s","285 ms","0"
"2023-09-08 04:12:10","1694121130000","3.00%","55.1%","1.47 GB/s","1.27 GB/s","1.60 req/s","0 req/s","357 ms","0"
"2023-09-08 04:12:15","1694121135000","11.6%","53.6%","2.10 GB/s","1.90 GB/s","1.60 req/s","0 req/s","644 ms","0"
"2023-09-08 04:12:20","1694121140000","10.6%","55.1%","6.80 GB/s","6.26 GB/s","2.20 req/s","0 req/s","1.17 s","0"
"2023-09-08 04:12:25","1694121145000","15.4%","53.7%","7.40 GB/s","6.20 GB/s","2.80 req/s","0 req/s","2.60 s","0"
"2023-09-08 04:12:30","1694121150000","14.0%","53.9%","3.84 GB/s","3.46 GB/s","3 req/s","0 req/s","1.54 s","0"
"2023-09-08 04:12:35","1694121155000","23.0%","53.1%","8.36 GB/s","7.29 GB/s","2 req/s","0 req/s","1.54 s","0"
"2023-09-08 04:12:40","1694121160000","9.60%","53.3%","2.79 GB/s","2.42 GB/s","1.40 req/s","0 req/s","811 ms","0"
"2023-09-08 04:12:45","1694121165000","18.4%","59.8%","8.53 GB/s","7.75 GB/s","2.40 req/s","0 req/s","1.26 s","0"
"2023-09-08 04:12:50","1694121170000","15%","62.8%","8.40 GB/s","7.34 GB/s","2.80 req/s","0 req/s","2.08 s","0"
"2023-09-08 04:12:55","1694121175000","6.80%","57.6%","4.54 GB/s","3.88 GB/s","1.80 req/s","0 req/s","420 ms","0"
"2023-09-08 04:13:00","1694121180000","13.8%","53.8%","2.79 GB/s","2.68 GB/s","2.60 req/s","0 req/s","1.46 s","0"
"2023-09-08 04:13:05","1694121185000","14.6%","53.3%","5.28 GB/s","4.53 GB/s","2.40 req/s","0 req/s","1.30 s","0"
"2023-09-08 04:13:10","1694121190000","27.4%","57.9%","11.1 GB/s","9.73 GB/s","2.40 req/s","0 req/s","1.96 s","0"
"2023-09-08 04:13:15","1694121195000","13.6%","53.3%","4.59 GB/s","4.15 GB/s","3.20 req/s","0 req/s","2.22 s","0"
"2023-09-08 04:13:20","1694121200000","18.2%","56.0%","6.20 GB/s","5.41 GB/s","2.60 req/s","0 req/s","1.18 s","0"
"2023-09-08 04:13:25","1694121205000","11.4%","53.7%","8.77 GB/s","7.73 GB/s","3.20 req/s","0.200 req/s","2.15 s","1"
"2023-09-08 04:13:30","1694121210000","20.0%","58.1%","12.5 GB/s","10.9 GB/s","4.20 req/s","0 req/s","3.51 s","0"
"2023-09-08 04:13:35","1694121215000","11.0%","55.0%","6.71 GB/s","5.75 GB/s","1.40 req/s","0 req/s","779 ms","0"
"2023-09-08 04:13:40","1694121220000","21.2%","56.3%","13.3 GB/s","11.5 GB/s","3.80 req/s","0 req/s","1.95 s","0"
"2023-09-08 04:13:45","1694121225000","14.0%","53.2%","5.07 GB/s","4.54 GB/s","1.40 req/s","0 req/s","858 ms","0"
"2023-09-08 04:13:50","1694121230000","19.2%","54.9%","8.89 GB/s","7.63 GB/s","3.20 req/s","0 req/s","1.52 s","0"
"2023-09-08 04:13:55","1694121235000","26.6%","54.0%","10.2 GB/s","8.93 GB/s","2.40 req/s","0 req/s","1.60 s","0"
"2023-09-08 04:14:00","1694121240000","16.4%","54.3%","1.63 GB/s","1.54 GB/s","2 req/s","0 req/s","1.29 s","0"
"2023-09-08 04:14:05","1694121245000","16.4%","50.2%","4.34 GB/s","3.84 GB/s","2 req/s","0 req/s","761 ms","0"
"2023-09-08 04:14:10","1694121250000","32.6%","53.8%","7.99 GB/s","7.09 GB/s","2.60 req/s","0 req/s","2.53 s","0"
"2023-09-08 04:14:15","1694121255000","18.8%","54.0%","5.42 GB/s","5.00 GB/s","2.40 req/s","0 req/s","1.49 s","0"
"2023-09-08 04:14:20","1694121260000","17.2%","53.6%","9.95 GB/s","8.39 GB/s","3.40 req/s","0 req/s","1.01 s","0"
"2023-09-08 04:14:25","1694121265000","17.8%","51.4%","6.52 GB/s","6.23 GB/s","2.60 req/s","0 req/s","1.73 s","0"
"2023-09-08 04:14:30","1694121270000","32.6%","57.0%","12.6 GB/s","10.5 GB/s","3.40 req/s","0 req/s","3.01 s","0"
"2023-09-08 04:14:35","1694121275000","25.2%","53.2%","9.62 GB/s","8.38 GB/s","2.80 req/s","0 req/s","1.86 s","0"
"2023-09-08 04:14:40","1694121280000","25.8%","53.4%","5.86 GB/s","5.39 GB/s","2.60 req/s","0 req/s","2.39 s","0"
"2023-09-08 04:14:45","1694121285000","15.0%","53.4%","5.39 GB/s","4.58 GB/s","2.20 req/s","0 req/s","957 ms","0"
"2023-09-08 04:14:50","1694121290000","13.0%","55.7%","5.00 GB/s","4.34 GB/s","1.80 req/s","0 req/s","954 ms","0"
"2023-09-08 04:14:55","1694121295000","17.4%","58.7%","7.41 GB/s","6.49 GB/s","2.80 req/s","0 req/s","997 ms","0"
"2023-09-08 04:15:00","1694121300000","10.2%","59.0%","2.83 GB/s","2.54 GB/s","1.60 req/s","0 req/s","866 ms","0"
"2023-09-08 04:15:05","1694121305000","8.80%","52.4%","1.36 GB/s","1.96 GB/s","2.60 req/s","0.800 req/s","2.01 s","1"
"2023-09-08 04:15:10","1694121310000","20.6%","53.4%","7.57 GB/s","6.05 GB/s","2.60 req/s","0 req/s","2.74 s","0"
"2023-09-08 04:15:15","1694121315000","12.8%","53.5%","4.32 GB/s","3.75 GB/s","2.60 req/s","0 req/s","1.64 s","0"
"2023-09-08 04:15:20","1694121320000","17.0%","53.1%","10.8 GB/s","9.36 GB/s","2.80 req/s","0 req/s","1.36 s","0"
"2023-09-08 04:15:25","1694121325000","14.8%","55.4%","8.95 GB/s","7.71 GB/s","2.40 req/s","0 req/s","651 ms","0"
"2023-09-08 04:15:30","1694121330000","6.20%","53.2%","5.46 GB/s","4.69 GB/s","3.40 req/s","0 req/s","421 ms","0"
"2023-09-08 04:15:35","1694121335000","5.60%","53.7%","4.63 GB/s","3.96 GB/s","1.60 req/s","0 req/s","328 ms","0"
"2023-09-08 04:15:40","1694121340000","9.00%","53.0%","7.63 GB/s","6.62 GB/s","1.60 req/s","0 req/s","594 ms","0"
"2023-09-08 04:15:45","1694121345000","7.40%","53.0%","1.50 GB/s","1.44 GB/s","1.80 req/s","0 req/s","1.71 s","0"
"2023-09-08 04:15:50","1694121350000","14.0%","54.7%","8.88 GB/s","7.66 GB/s","2.60 req/s","0 req/s","1.38 s","0"
"2023-09-08 04:15:55","1694121355000","10.2%","54.6%","4.10 GB/s","4.13 GB/s","1.80 req/s","0 req/s","446 ms","0"
"2023-09-08 04:16:00","1694121360000","2.80%","54.3%","3.24 GB/s","2.24 GB/s","1.60 req/s","0 req/s","479 ms","0"
"2023-09-08 04:16:05","1694121365000","6.80%","53.8%","3.40 GB/s","3.01 GB/s","1.20 req/s","0 req/s","1.12 s","0"
"2023-09-08 04:16:10","1694121370000","17.0%","54.2%","10.7 GB/s","9.37 GB/s","3.60 req/s","0 req/s","2.84 s","0"
"2023-09-08 04:16:15","1694121375000","16.0%","54.0%","5.05 GB/s","4.48 GB/s","1.40 req/s","0 req/s","1.59 s","0"
"2023-09-08 04:16:20","1694121380000","15.2%","54.1%","8.42 GB/s","7.32 GB/s","2.40 req/s","0 req/s","1.33 s","0"
"2023-09-08 04:16:25","1694121385000","16.8%","55.6%","6.23 GB/s","5.97 GB/s","3.60 req/s","0 req/s","2.20 s","0"
"2023-09-08 04:16:30","1694121390000","17.4%","55.4%","10.1 GB/s","8.40 GB/s","3.60 req/s","0 req/s","2.07 s","0"
"2023-09-08 04:16:35","1694121395000","15.2%","53.2%","5.16 GB/s","4.60 GB/s","3.40 req/s","0 req/s","2.03 s","0"
"2023-09-08 04:16:40","1694121400000","13.0%","53.3%","4.37 GB/s","3.83 GB/s","1.60 req/s","0 req/s","859 ms","0"
"2023-09-08 04:16:45","1694121405000","17.8%","55.0%","8.93 GB/s","8.37 GB/s","2.20 req/s","0 req/s","736 ms","0"
"2023-09-08 04:16:50","1694121410000","13.2%","53.3%","6.11 GB/s","4.87 GB/s","2.60 req/s","0 req/s","2.47 s","0"
"2023-09-08 04:16:55","1694121415000","14.0%","54.0%","5.62 GB/s","4.95 GB/s","2.80 req/s","0 req/s","1.30 s","0"
"2023-09-08 04:17:00","1694121420000","7.00%","53.4%","1.54 GB/s","1.37 GB/s","1.60 req/s","0 req/s","558 ms","0"
"2023-09-08 04:17:05","1694121425000","13.8%","53.8%","2.84 GB/s","2.68 GB/s","2 req/s","0 req/s","1.95 s","0"
"2023-09-08 04:17:10","1694121430000","16.6%","55.4%","10.5 GB/s","9.74 GB/s","3.60 req/s","0.400 req/s","3.00 s","1"
"2023-09-08 04:17:15","1694121435000","21.2%","55.1%","13.7 GB/s","11.4 GB/s","4.60 req/s","0 req/s","2.86 s","0"
"2023-09-08 04:17:20","1694121440000","5%","54.4%","5.24 GB/s","4.26 GB/s","1.40 req/s","0 req/s","207 ms","0"
"2023-09-08 04:17:25","1694121445000","6.40%","54.3%","5.30 GB/s","4.58 GB/s","1.60 req/s","0 req/s","513 ms","0"
"2023-09-08 04:17:30","1694121450000","12.2%","54.0%","3.76 GB/s","3.62 GB/s","2.60 req/s","0 req/s","2.01 s","0"
"2023-09-08 04:17:35","1694121455000","14.8%","54.1%","5.92 GB/s","5.12 GB/s","2.80 req/s","0 req/s","1.04 s","0"
"2023-09-08 04:17:40","1694121460000","20.8%","54.0%","6.57 GB/s","5.80 GB/s","3 req/s","0 req/s","1.66 s","0"
"2023-09-08 04:17:45","1694121465000","18.4%","53.8%","7.40 GB/s","6.45 GB/s","3.20 req/s","0 req/s","776 ms","0"
"2023-09-08 04:17:50","1694121470000","24.4%","53.6%","6.38 GB/s","5.74 GB/s","2 req/s","0 req/s","1.92 s","0"
"2023-09-08 04:17:55","1694121475000","15.4%","56.7%","9.03 GB/s","7.64 GB/s","3.80 req/s","0 req/s","1.35 s","0"
"2023-09-08 04:18:00","1694121480000","17.8%","54.4%","3.59 GB/s","3.34 GB/s","2.60 req/s","0 req/s","1.53 s","0"
"2023-09-08 04:18:05","1694121485000","25.6%","56.6%","15.5 GB/s","13.4 GB/s","2 req/s","0 req/s","923 ms","0"
"2023-09-08 04:18:10","1694121490000","21.2%","55.3%","9.45 GB/s","8.41 GB/s","1.60 req/s","0 req/s","939 ms","0"
"2023-09-08 04:18:15","1694121495000","22.0%","53.7%","4.09 GB/s","3.74 GB/s","2.60 req/s","0 req/s","2.05 s","0"
"2023-09-08 04:18:20","1694121500000","26.8%","55.0%","9.29 GB/s","8.18 GB/s","4 req/s","0.200 req/s","3.98 s","1"
"2023-09-08 04:18:25","1694121505000","20.6%","53.8%","7.79 GB/s","6.78 GB/s","2.80 req/s","0 req/s","1.81 s","0"
"2023-09-08 04:18:30","1694121510000","10.6%","53.4%","4.46 GB/s","3.92 GB/s","1.40 req/s","0 req/s","741 ms","0"
"2023-09-08 04:18:35","1694121515000","14.2%","56.3%","7.00 GB/s","6.09 GB/s","2.40 req/s","0 req/s","677 ms","0"
"2023-09-08 04:18:40","1694121520000","8.40%","53.4%","1.86 GB/s","1.71 GB/s","1.80 req/s","0 req/s","1.07 s","0"
"2023-09-08 04:18:45","1694121525000","19.2%","53.8%","9.05 GB/s","7.94 GB/s","3 req/s","0 req/s","1.96 s","0"
"2023-09-08 04:18:50","1694121530000","13.8%","54.4%","5.34 GB/s","4.66 GB/s","1.80 req/s","0 req/s","971 ms","0"
"2023-09-08 04:18:55","1694121535000","4.80%","54.4%","2.26 GB/s","2.00 GB/s","1.60 req/s","0 req/s","685 ms","0"
"2023-09-08 04:19:00","1694121540000","10.2%","53.6%","2.61 GB/s","2.33 GB/s","1.40 req/s","0 req/s","947 ms","0"
"2023-09-08 04:19:05","1694121545000","12.0%","53.7%","2.46 GB/s","2.35 GB/s","1.80 req/s","0 req/s","1.36 s","0"
"2023-09-08 04:19:10","1694121550000","20.2%","55.1%","11.2 GB/s","9.59 GB/s","3.00 req/s","0 req/s","991 ms","0"
"2023-09-08 04:19:15","1694121555000","18.0%","53.5%","3.05 GB/s","2.94 GB/s","1.40 req/s","0 req/s","1.59 s","0"
"2023-09-08 04:19:20","1694121560000","13.6%","53.4%","1.88 GB/s","1.71 GB/s","3.80 req/s","1.80 req/s","4.15 s","1"
"2023-09-08 04:19:25","1694121565000","12.4%","53.7%","2.56 GB/s","2.55 GB/s","4.60 req/s","1.60 req/s","3.05 s","1"
"2023-09-08 04:19:30","1694121570000","18.0%","53.3%","6.54 GB/s","5.77 GB/s","2.40 req/s","0 req/s","1.80 s","0"
"2023-09-08 04:19:35","1694121575000","11.8%","54.2%","4.41 GB/s","3.84 GB/s","1.80 req/s","0 req/s","919 ms","0"
"2023-09-08 04:19:40","1694121580000","13.2%","54.4%","8.23 GB/s","7.14 GB/s","2 req/s","0 req/s","1.12 s","0"
"2023-09-08 04:19:45","1694121585000","13.8%","56.7%","7.02 GB/s","6.10 GB/s","1.80 req/s","0 req/s","715 ms","0"
"2023-09-08 04:19:50","1694121590000","8.00%","55.1%","3.33 GB/s","2.90 GB/s","1.80 req/s","0 req/s","654 ms","0"
"2023-09-08 04:19:55","1694121595000","16.0%","53.5%","9.61 GB/s","8.36 GB/s","2.60 req/s","0 req/s","2.02 s","0"
"2023-09-08 04:20:00","1694121600000","8.80%","53.8%","3.52 GB/s","3.12 GB/s","1.20 req/s","0 req/s","797 ms","0"
"2023-09-08 04:20:05","1694121605000","17.4%","55.4%","7.44 GB/s","6.50 GB/s","2.40 req/s","0 req/s","1.13 s","0"
"2023-09-08 04:20:10","1694121610000","18.2%","55.3%","7.39 GB/s","6.35 GB/s","2.40 req/s","0 req/s","563 ms","0"
"2023-09-08 04:20:15","1694121615000","11.2%","54.3%","6.98 GB/s","6.15 GB/s","2 req/s","0 req/s","980 ms","0"
"2023-09-08 04:20:20","1694121620000","12.0%","53.0%","4.97 GB/s","4.43 GB/s","3.80 req/s","0 req/s","1.96 s","0"
"2023-09-08 04:20:25","1694121625000","20.0%","53.5%","13.2 GB/s","11.3 GB/s","2.40 req/s","0 req/s","742 ms","0"
"2023-09-08 04:20:30","1694121630000","25.4%","59.0%","12.7 GB/s","11.1 GB/s","2.60 req/s","0 req/s","1.37 s","0"
"2023-09-08 04:20:35","1694121635000","16.6%","54.0%","4.85 GB/s","4.29 GB/s","2 req/s","0 req/s","1.00 s","0"
"2023-09-08 04:20:40","1694121640000","11.2%","55.6%","6.87 GB/s","5.96 GB/s","2 req/s","0 req/s","853 ms","0"
"2023-09-08 04:20:45","1694121645000","22.6%","57.7%","14.1 GB/s","12.2 GB/s","2.40 req/s","0 req/s","1.03 s","0"
"2023-09-08 04:20:50","1694121650000","15.2%","57.9%","11.2 GB/s","9.70 GB/s","3.40 req/s","0 req/s","959 ms","0"
"2023-09-08 04:20:55","1694121655000","16.0%","55.6%","8.59 GB/s","7.40 GB/s","2 req/s","0 req/s","500 ms","0"
"2023-09-08 04:21:00","1694121660000","12.4%","53.5%","1.75 GB/s","1.74 GB/s","2.20 req/s","0 req/s","1.86 s","0"
"2023-09-08 04:21:05","1694121665000","17.0%","53.3%","6.35 GB/s","5.47 GB/s","2.40 req/s","0 req/s","1.19 s","0"
"2023-09-08 04:21:10","1694121670000","13.8%","53.0%","6.70 GB/s","5.78 GB/s","2.60 req/s","0 req/s","511 ms","0"
"2023-09-08 04:21:15","1694121675000","17.0%","50.1%","5.07 GB/s","4.60 GB/s","2.40 req/s","0 req/s","1.37 s","0"
"2023-09-08 04:21:20","1694121680000","19.4%","56.5%","10.2 GB/s","8.85 GB/s","1.40 req/s","0 req/s","1.04 s","0"
"2023-09-08 04:21:25","1694121685000","15.4%","59.3%","7.89 GB/s","7.10 GB/s","2.60 req/s","0 req/s","1.63 s","0"
"2023-09-08 04:21:30","1694121690000","4.80%","59.2%","1.77 GB/s","1.52 GB/s","1.20 req/s","0 req/s","308 ms","0"
"2023-09-08 04:21:35","1694121695000","13.4%","55.1%","6.17 GB/s","5.43 GB/s","2 req/s","0 req/s","1.01 s","0"
"2023-09-08 04:21:40","1694121700000","13.2%","53.4%","10.3 GB/s","8.94 GB/s","3.40 req/s","0 req/s","844 ms","0"
"2023-09-08 04:21:45","1694121705000","18.6%","53.4%","8.85 GB/s","8.29 GB/s","1.80 req/s","0 req/s","1.12 s","0"
"2023-09-08 04:21:50","1694121710000","17.6%","53.6%","11.0 GB/s","9.29 GB/s","3.60 req/s","0 req/s","2.89 s","0"
"2023-09-08 04:21:55","1694121715000","14.8%","53.3%","7.04 GB/s","6.18 GB/s","2.80 req/s","0 req/s","1.91 s","0"
"2023-09-08 04:22:00","1694121720000","16.2%","52.9%","3.46 GB/s","3.13 GB/s","2.60 req/s","0 req/s","952 ms","0"
"2023-09-08 04:22:05","1694121725000","11.2%","52.9%","2.23 GB/s","2.00 GB/s","1.60 req/s","0 req/s","754 ms","0"
"2023-09-08 04:22:10","1694121730000","9.24%","54.7%","5.43 GB/s","4.66 GB/s","1.80 req/s","0 req/s","394 ms","0"
"2023-09-08 04:22:15","1694121735000","13.2%","52.9%","2.59 GB/s","2.43 GB/s","2.20 req/s","0 req/s","1.01 s","0"
"2023-09-08 04:22:20","1694121740000","13.2%","54.5%","5.49 GB/s","5.59 GB/s","3.80 req/s","0.400 req/s","2.85 s","1"
"2023-09-08 04:22:25","1694121745000","13.0%","50.6%","4.57 GB/s","4.48 GB/s","2.80 req/s","0 req/s","1.18 s","0"
"2023-09-08 04:22:30","1694121750000","9.80%","51.0%","3.94 GB/s","3.42 GB/s","2.20 req/s","0 req/s","397 ms","0"
"2023-09-08 04:22:35","1694121755000","14.4%","56.1%","5.53 GB/s","4.88 GB/s","1.40 req/s","0 req/s","1.14 s","0"
"2023-09-08 04:22:40","1694121760000","12.4%","55.3%","5.31 GB/s","4.73 GB/s","2.80 req/s","0 req/s","1.42 s","0"
"2023-09-08 04:22:45","1694121765000","15.2%","53.9%","5.17 GB/s","4.45 GB/s","1.60 req/s","0 req/s","1.22 s","0"
"2023-09-08 04:22:50","1694121770000","8.00%","53.2%","2.99 GB/s","2.72 GB/s","2.60 req/s","0 req/s","1.08 s","0"
"2023-09-08 04:22:55","1694121775000","9.40%","53.8%","5.60 GB/s","4.79 GB/s","1.20 req/s","0 req/s","396 ms","0"
"2023-09-08 04:23:00","1694121780000","14.6%","54.2%","6.71 GB/s","5.86 GB/s","1.80 req/s","0 req/s","1.14 s","0"
"2023-09-08 04:23:05","1694121785000","12.0%","53.1%","9.32 GB/s","8.04 GB/s","2.40 req/s","0 req/s","1.50 s","0"
"2023-09-08 04:23:10","1694121790000","14.0%","54.4%","4.57 GB/s","4.02 GB/s","3 req/s","0 req/s","1.39 s","0"
"2023-09-08 04:23:15","1694121795000","16.6%","55.8%","5.74 GB/s","5.10 GB/s","2.20 req/s","0 req/s","1.61 s","0"
"2023-09-08 04:23:20","1694121800000","12.2%","55.4%","5.41 GB/s","4.94 GB/s","3 req/s","0 req/s","2.82 s","0"
"2023-09-08 04:23:25","1694121805000","11.2%","51.1%","6.76 GB/s","5.83 GB/s","3 req/s","0 req/s","1.40 s","0"
"2023-09-08 04:23:30","1694121810000","4.20%","51.1%","2.69 GB/s","2.37 GB/s","1 req/s","0 req/s","733 ms","0"
"2023-09-08 04:23:35","1694121815000","5.60%","50.1%","1.55 GB/s","1.48 GB/s","2.20 req/s","0 req/s","836 ms","0"
"2023-09-08 04:23:40","1694121820000","14.0%","55.9%","11.5 GB/s","9.86 GB/s","1.60 req/s","0 req/s","720 ms","0"
"2023-09-08 04:23:45","1694121825000","7.60%","50.9%","3.27 GB/s","3.20 GB/s","2.20 req/s","0 req/s","2.06 s","0"
"2023-09-08 04:23:50","1694121830000","12.8%","53.8%","8.27 GB/s","7.13 GB/s","2.20 req/s","0 req/s","1.77 s","0"
"2023-09-08 04:23:55","1694121835000","13.0%","54.4%","5.48 GB/s","5.52 GB/s","2.60 req/s","0 req/s","923 ms","0"
"2023-09-08 04:24:00","1694121840000","8.60%","54.9%","5.32 GB/s","3.90 GB/s","1.80 req/s","0 req/s","713 ms","0"
"2023-09-08 04:24:05","1694121845000","6.40%","53.6%","3.01 GB/s","2.63 GB/s","1.60 req/s","0 req/s","930 ms","0"
"2023-09-08 04:24:10","1694121850000","23.6%","53.7%","9.14 GB/s","8.07 GB/s","2.40 req/s","0 req/s","1.60 s","0"
"2023-09-08 04:24:15","1694121855000","25.4%","56.7%","9.71 GB/s","8.60 GB/s","2.80 req/s","0 req/s","1.69 s","0"
"2023-09-08 04:24:20","1694121860000","25.0%","55.9%","4.62 GB/s","4.09 GB/s","3.60 req/s","0.200 req/s","2.62 s","1"
"2023-09-08 04:24:25","1694121865000","29.0%","54.3%","5.59 GB/s","4.92 GB/s","2.80 req/s","0.200 req/s","4.56 s","1"
"2023-09-08 04:24:30","1694121870000","36.0%","53.7%","8.80 GB/s","8.99 GB/s","3 req/s","0 req/s","3.06 s","0"
"2023-09-08 04:24:35","1694121875000","33.8%","51.6%","9.36 GB/s","8.43 GB/s","3.60 req/s","0.600 req/s","4.02 s","1"
"2023-09-08 04:24:40","1694121880000","20.0%","51.3%","4.79 GB/s","4.22 GB/s","3.20 req/s","0 req/s","1.71 s","0"
